Sensor_ID,Timestamp,Temperature_C,Humidity_pct,Status,Location,Extra_1,Extra_2
SEN5977,2025-04-17 11:51:30,40.74,73.29,WARN,Plant B,officer,fine
SEN6795,2024-11-06 20:29:48,20.47,37.6,OK,Plant C,happy,executive
SEN4041,2024-11-05 12:26:42,,28.05,WARN,Warehouse 1,total,almost
SEN1167,2025-05-22 07:02:17,39.34,74.27,OK,Warehouse 1,expect,face
SEN9224,2024-11-08 01:39:25,10.82,44.24,OK,Plant B,stop,enough
SEN3790,2024-11-20 02:11:29,13.34,,OK,Plant A,full,station
SEN6372,2025-01-15 14:23:16,45.92,79.26,ERROR,Plant B,your,choose
SEN3014,2025-01-18 04:11:45,34.06,17.03,WARN,Warehouse 1,recognize,compare
SEN7243,2025-05-27 03:07:37,44.85,63.31,OK,Plant B,campaign,school
SEN2434,2025-07-16 17:53:18,,66.97,WARN,Warehouse 1,respond,enough
SEN8364,2025-08-22 08:46:31,19.95,92.4,ERROR,Warehouse 1,make,form
SEN9033,2024-12-28 23:53:29,26.81,47.36,OK,Plant A,way,inside
SEN9880,2025-02-07 21:13:38,0.46,83.79,OK,Plant C,education,food
SEN3947,2024-11-19 04:49:26,36.08,14.85,OK,Plant C,already,white
SEN5959,2024-11-03 23:21:09,49.92,88.12,WARN,Warehouse 1,well,child
SEN5698,2025-10-12 06:22:34,34.82,63.25,OK,Plant C,miss,foot
SEN9757,2025-05-08 22:41:41,-1.62,26.96,ERROR,Plant B,law,last
SEN7071,2025-10-14 14:21:54,2.16,32.22,OK,Plant A,drug,just
SEN7432,2025-07-21 14:23:49,28.52,90.39,ERROR,Plant C,growth,energy
SEN9768,2024-11-09 01:23:00,49.42,31.7,OK,Plant A,note,practice
SEN8272,2025-05-06 15:00:06,17.72,46.63,OK,Plant C,nation,process
SEN9808,2025-01-17 04:49:13,1.73,67.86,OK,Plant C,tax,person
SEN5388,2025-01-22 19:23:51,43.96,58.64,OK,Plant A,discover,middle
SEN4463,2025-07-28 05:12:34,7.95,57.2,ERROR,Plant B,available,art
SEN9470,2025-07-14 11:01:44,14.86,75.91,ERROR,Warehouse 1,both,when
SEN4344,2025-01-04 15:01:51,20.72,92.48,WARN,Plant A,meeting,college
SEN1549,2024-12-21 17:14:59,36.47,90.48,WARN,Plant A,cost,house
SEN2555,2025-10-13 17:30:54,9.37,85.05,OK,Plant B,peace,sense
SEN1507,2025-01-29 10:18:27,17.45,11.73,ERROR,Plant C,put,occur
SEN3531,2024-12-29 12:59:37,0.93,89.63,OK,Plant C,remember,reflect
SEN1230,2024-11-18 15:17:14,39.47,30.34,WARN,Plant A,son,out
SEN2776,2024-12-24 11:52:55,31.63,,OK,Plant A,power,young
SEN9821,2025-02-26 14:33:46,7.18,25.94,OK,Warehouse 1,those,store
SEN5083,2025-05-21 08:23:40,-9.29,63.27,ERROR,Plant A,prevent,your
SEN8370,2024-11-01 18:14:33,-8.49,57.84,OK,Plant C,computer,garden
SEN2096,2025-01-11 14:17:26,-7.86,38.91,ERROR,Warehouse 1,ahead,name
SEN4771,2024-12-22 06:54:33,6.94,18.74,OK,Plant C,item,try
SEN2941,2024-11-21 09:02:05,0.71,30.5,WARN,Warehouse 1,suddenly,despite
SEN6908,2025-06-24 16:28:12,,33.22,WARN,Plant B,heavy,author
SEN9925,2025-02-05 02:50:34,12.78,,OK,Warehouse 1,resource,history
SEN6428,2025-01-18 17:51:28,36.82,95.36,ERROR,Plant A,entire,cell
SEN8635,2025-04-19 09:49:51,47.28,53.38,ERROR,Plant A,price,everybody
SEN3300,2025-10-16 11:04:28,-7.4,23.14,ERROR,Plant B,future,issue
SEN5223,2024-11-25 04:29:54,33.65,25.42,WARN,Warehouse 1,popular,he
SEN3467,2025-02-07 00:46:16,22.31,47.57,OK,Warehouse 1,difficult,property
SEN1851,2025-04-12 10:09:10,19.81,,WARN,Plant C,house,strong
SEN2346,2025-03-15 02:30:18,10.34,93.41,OK,Plant B,to,region
SEN3992,2025-07-03 04:46:20,43.97,16.85,OK,Plant B,score,opportunity
SEN9196,2025-06-12 04:57:15,13.5,78.63,OK,Plant A,treatment,upon
SEN9023,2025-08-07 03:42:23,,60.47,ERROR,Plant C,stay,land
SEN5822,2025-04-17 10:52:16,-0.68,,OK,Plant A,sense,simply
SEN5410,2025-01-30 12:18:08,48.09,,WARN,Warehouse 1,provide,step
SEN5970,2025-01-22 15:24:13,37.98,16.61,OK,Plant C,along,unit
SEN5966,2025-06-07 05:25:12,27.19,40.95,OK,Plant C,gun,wish
SEN2888,2025-03-28 08:00:26,32.07,99.61,OK,Plant C,pattern,miss
SEN3370,2024-12-10 15:43:24,-5.01,93.22,ERROR,Warehouse 1,somebody,ability
SEN1473,2024-11-30 06:33:16,33.8,60.52,OK,Plant A,dream,structure
SEN6850,2025-10-07 01:15:58,39.42,,OK,Plant A,claim,change
SEN3978,2024-12-08 17:00:01,21.98,,ERROR,Plant A,reason,million
SEN1764,2025-09-02 17:01:22,31.46,64.22,WARN,Plant B,every,executive
SEN2666,2025-05-25 09:08:58,19.2,83.6,OK,Plant A,west,perform
SEN1015,2025-02-18 14:55:20,49.28,85.8,OK,Plant C,program,window
SEN4685,2025-09-05 19:15:38,28.36,,WARN,Plant C,face,interview
SEN6018,2025-01-08 01:48:25,30.29,,ERROR,Warehouse 1,truth,protect
SEN6522,2025-06-14 21:41:20,28.13,71.47,OK,Plant A,store,whether
SEN2647,2025-10-18 05:08:01,-7.47,55.66,OK,Plant B,official,realize
SEN9719,2025-01-02 07:33:09,27.12,93.47,WARN,Plant B,back,still
SEN8667,2024-10-28 12:41:38,-6.93,75.72,OK,Plant A,perform,matter
SEN4961,2025-06-07 09:14:01,,30.03,ERROR,Plant B,must,young
SEN6300,2024-11-30 15:19:28,29.16,77.92,ERROR,Warehouse 1,family,quality
SEN3683,2025-07-31 00:28:42,,44.02,WARN,Plant A,piece,morning
SEN5077,2024-11-13 02:57:59,4.05,19.71,WARN,Warehouse 1,win,industry
SEN9673,2024-12-30 04:54:42,-7.56,90.07,OK,Plant C,hot,far
SEN1015,2025-03-04 11:28:46,33.25,,ERROR,Plant B,couple,fear
SEN1685,2025-01-09 21:26:06,,16.48,OK,Warehouse 1,son,spring
SEN3454,2025-06-30 01:40:49,35.15,12.68,ERROR,Plant A,support,road
SEN3365,2025-03-12 05:56:30,-7.05,28.03,OK,Warehouse 1,glass,experience
SEN7126,2025-02-24 06:07:20,35.63,12.56,ERROR,Warehouse 1,it,final
SEN6846,2025-08-17 06:50:14,26.76,,WARN,Plant B,collection,should
SEN7001,2025-01-06 18:47:21,-1.14,46.87,WARN,Plant B,election,fall
SEN8788,2025-08-06 12:09:04,-6.8,52.06,WARN,Plant A,table,accept
SEN9971,2024-12-26 03:08:03,13.38,,OK,Plant C,southern,writer
SEN5479,2025-06-27 11:08:31,,,WARN,Plant B,democratic,commercial
SEN5985,2025-09-08 04:34:17,30.28,40.73,OK,Plant B,partner,toward
SEN6338,2025-01-11 17:48:18,,11.89,OK,Warehouse 1,sing,coach
SEN5994,2024-10-26 10:39:47,43.56,92.89,OK,Plant A,lead,bed
SEN4762,2024-11-06 02:29:32,45.76,74.86,WARN,Warehouse 1,ball,guess
SEN1002,2024-11-21 02:57:20,8.48,76.09,ERROR,Plant B,rich,run
SEN8683,2025-06-11 12:18:41,,55.8,WARN,Plant A,artist,sing
SEN7509,2025-09-02 03:57:07,29.15,,OK,Plant C,animal,particular
SEN2586,2025-02-05 00:07:31,5.39,55.34,ERROR,Plant B,benefit,really
SEN2716,2025-09-20 21:40:25,40.15,24.43,ERROR,Plant C,hot,minute
SEN1716,2025-03-31 10:53:38,40.4,10.16,OK,Plant C,leg,these
SEN9890,2024-10-24 19:06:01,8.82,64.66,WARN,Plant C,successful,music
SEN6289,2024-12-22 19:37:52,4.79,21.7,ERROR,Plant B,push,speech
SEN2524,2025-04-18 13:15:33,17.76,81.52,OK,Plant C,sing,do
SEN8006,2025-09-20 02:50:26,-4.26,71.71,WARN,Plant C,thing,resource
SEN8053,2025-04-26 20:23:32,21.54,,ERROR,Plant C,side,its
SEN9107,2025-08-13 23:37:24,28.4,95.44,ERROR,Plant A,trial,within
SEN5924,2025-06-29 23:27:31,30.7,,OK,Plant C,across,help
SEN8861,2025-01-29 07:39:09,2.29,13.25,ERROR,Plant B,forward,among
SEN8302,2025-01-22 00:51:17,-8.69,52.89,ERROR,Plant A,station,soldier
SEN4963,2025-04-03 19:46:10,-4.99,19.78,WARN,Plant B,consider,decision
SEN8477,2024-12-17 03:02:22,48.6,,WARN,Plant A,attack,side
SEN4935,2024-11-03 15:02:52,45.54,,OK,Plant A,discover,letter
SEN4535,2025-02-27 18:37:22,-8.38,90.09,WARN,Plant C,improve,break
SEN9428,2025-06-23 13:19:55,33.37,19.92,ERROR,Plant B,success,popular
SEN8541,2025-08-06 23:56:06,40.85,53.66,ERROR,Plant C,full,budget
SEN4209,2024-12-07 23:30:07,-4.57,44.48,ERROR,Plant A,speak,management
SEN8015,2025-06-27 07:54:49,15.05,80.1,ERROR,Plant B,tree,president
SEN7939,2025-04-10 20:24:20,-9.09,85.53,ERROR,Plant C,interest,place
SEN5608,2025-02-02 06:54:34,-0.8,22.93,WARN,Plant B,present,walk
SEN7132,2025-02-22 22:17:19,,10.17,ERROR,Plant C,one,much
SEN3086,2025-08-19 09:15:14,16.46,99.58,WARN,Plant A,policy,sea
SEN6915,2025-08-31 22:52:01,-5.09,,ERROR,Plant C,nice,cultural
SEN1586,2025-05-17 11:46:59,9.0,50.81,OK,Warehouse 1,word,choose
SEN6773,2025-08-19 06:15:28,25.27,17.53,OK,Plant B,parent,protect
SEN2303,2025-09-18 19:12:29,4.05,42.72,ERROR,Plant A,continue,usually
SEN1051,2024-11-01 01:26:50,,13.68,OK,Plant A,mother,TV
SEN1253,2025-03-28 23:25:32,26.07,61.25,OK,Plant A,detail,personal
SEN6396,2025-07-23 00:38:10,15.72,,OK,Plant B,either,left
SEN6134,2025-07-26 03:21:53,-6.74,13.8,ERROR,Plant A,that,federal
SEN2324,2025-09-19 19:58:12,14.34,82.32,ERROR,Plant A,point,family
SEN1395,2025-01-05 22:31:22,41.12,,ERROR,Plant B,quickly,ok
SEN6836,2025-03-24 07:10:19,33.99,52.4,ERROR,Plant A,phone,toward
SEN1493,2025-01-11 17:29:42,4.66,31.57,ERROR,Plant A,however,plan
SEN3781,2024-12-27 08:39:57,17.95,,ERROR,Warehouse 1,reason,entire
SEN1749,2025-08-12 21:16:03,-0.54,43.88,WARN,Plant C,where,whose
SEN3033,2024-12-02 18:32:38,29.57,52.91,WARN,Plant B,religious,system
SEN5235,2025-02-17 14:39:34,41.22,64.17,OK,Warehouse 1,understand,whatever
SEN7530,2025-04-11 14:26:48,4.69,,ERROR,Plant C,reveal,role
SEN9281,2025-01-05 18:13:34,5.62,46.06,WARN,Plant B,type,consider
SEN2362,2024-11-07 08:36:05,16.9,,WARN,Warehouse 1,only,determine
SEN6441,2024-10-31 14:35:16,-7.76,21.2,ERROR,Plant A,wear,television
SEN9415,2025-05-19 19:49:03,-6.14,,WARN,Plant B,lot,century
SEN5400,2025-01-07 07:45:34,-1.38,,ERROR,Warehouse 1,reflect,market
SEN8439,2025-05-18 20:25:13,-3.45,39.49,OK,Plant A,half,four
SEN5775,2025-07-22 12:29:25,22.85,74.45,WARN,Plant C,you,reason
SEN8379,2025-03-21 18:31:46,5.6,19.07,WARN,Plant B,vote,family
SEN3544,2025-07-17 13:22:12,28.16,87.49,ERROR,Warehouse 1,without,walk
SEN8764,2025-04-24 06:04:16,-7.56,,OK,Warehouse 1,until,control
SEN7984,2024-11-15 08:47:37,11.53,35.41,WARN,Plant B,use,area
SEN9948,2025-03-31 09:11:03,49.95,62.9,ERROR,Plant B,air,important
SEN2990,2025-01-08 06:02:05,27.96,97.37,WARN,Warehouse 1,seek,art
SEN7656,2025-06-11 10:21:53,30.59,24.13,WARN,Plant A,lose,think
SEN8764,2024-10-24 23:53:19,25.06,18.49,WARN,Plant C,organization,want
SEN7217,2025-04-18 04:00:05,37.71,36.68,OK,Warehouse 1,manager,effect
SEN7433,2025-07-30 10:53:05,-0.07,75.48,OK,Plant B,number,inside
SEN3948,2025-04-24 06:02:26,,,WARN,Plant B,not,market
SEN2402,2025-10-03 01:41:29,21.03,76.89,OK,Warehouse 1,loss,language
SEN3390,2025-06-29 07:26:51,40.07,56.94,WARN,Plant B,medical,today
SEN8221,2024-11-12 21:53:34,43.11,,WARN,Plant B,religious,talk
SEN9836,2025-09-07 17:32:28,19.95,70.86,ERROR,Plant C,state,agree
SEN1131,2024-12-13 21:20:24,-6.48,73.22,OK,Plant C,item,half
SEN4231,2025-07-16 10:40:55,31.2,22.28,ERROR,Warehouse 1,perhaps,behind
SEN5283,2024-12-04 23:14:25,21.57,95.46,ERROR,Plant A,these,education
SEN9696,2025-08-21 15:58:37,26.55,90.96,ERROR,Plant B,talk,ask
SEN2134,2025-07-07 00:13:23,16.98,43.41,WARN,Plant B,baby,more
SEN9288,2025-05-31 08:55:15,4.87,74.05,WARN,Plant C,lay,defense
SEN4890,2025-02-10 12:04:28,-0.32,58.88,OK,Warehouse 1,day,skill
SEN5390,2025-08-31 16:56:44,35.34,,OK,Plant C,help,use
SEN4337,2025-07-16 08:16:49,-7.15,,OK,Plant B,apply,understand
SEN7824,2025-04-21 09:07:42,36.91,,OK,Plant B,detail,building
SEN4097,2025-02-24 08:22:51,0.07,31.77,ERROR,Plant C,my,major
SEN6446,2025-09-17 00:22:11,28.77,14.81,OK,Plant B,support,color
SEN2274,2025-06-12 03:00:21,22.66,20.81,ERROR,Warehouse 1,wrong,free
SEN1487,2024-12-16 23:06:41,45.77,21.08,OK,Plant B,seven,million
SEN9346,2025-01-10 12:49:14,22.09,19.16,OK,Plant A,economic,there
SEN5319,2025-09-05 08:33:56,-1.76,21.62,WARN,Plant C,operation,lead
SEN7521,2024-11-25 14:25:52,44.98,85.59,WARN,Plant A,see,their
SEN2640,2024-12-03 10:31:42,25.25,74.43,WARN,Plant B,him,case
SEN6841,2025-01-01 05:04:13,1.15,54.27,OK,Plant C,several,shake
SEN1445,2025-01-31 20:15:18,-2.05,40.13,OK,Plant B,have,last
SEN7178,2025-05-27 01:56:16,1.99,62.12,ERROR,Plant C,end,evening
SEN3778,2025-05-21 15:54:59,-2.83,18.84,WARN,Plant A,inside,subject
SEN2741,2025-07-09 11:03:15,-9.18,65.42,ERROR,Plant A,million,last
SEN1773,2025-04-17 21:35:37,40.84,12.73,ERROR,Plant A,blue,away
SEN8375,2025-03-27 02:45:35,29.73,,OK,Plant B,drive,high
SEN6882,2025-01-29 16:35:01,2.18,28.36,WARN,Plant B,policy,lot
SEN3749,2025-07-17 18:27:58,28.73,46.93,ERROR,Plant B,door,there
SEN9892,2024-11-22 23:19:47,-2.69,89.52,ERROR,Plant B,conference,sport
SEN1597,2024-12-05 22:04:15,10.76,48.43,OK,Warehouse 1,treat,response
SEN1906,2025-01-29 20:22:44,41.67,62.54,OK,Plant C,discussion,life
SEN8663,2025-06-30 16:04:12,-1.9,89.77,ERROR,Plant C,sell,everyone
SEN8567,2025-06-19 18:18:50,41.35,52.47,WARN,Plant C,notice,coach
SEN4037,2025-10-10 20:35:07,-8.75,,OK,Plant B,firm,pick
SEN8001,2025-08-07 14:45:07,18.61,67.35,ERROR,Plant A,last,free
SEN9112,2025-09-23 05:46:45,-7.96,,OK,Plant B,case,whole
SEN7559,2025-10-22 06:43:40,40.58,47.38,ERROR,Plant C,national,decide
SEN9315,2025-01-03 10:45:44,26.45,29.9,WARN,Plant A,behavior,professional
SEN9539,2025-05-17 08:18:30,45.77,26.05,WARN,Plant A,cell,bring
SEN4547,2025-04-01 20:15:20,-0.18,57.23,OK,Plant B,daughter,coach
SEN9236,2025-08-16 09:25:04,40.85,18.46,WARN,Plant B,media,tree
SEN8216,2025-09-06 22:18:57,38.16,77.96,WARN,Warehouse 1,seven,by
SEN8411,2025-03-12 08:13:40,20.81,42.82,OK,Warehouse 1,let,thing
SEN1911,2025-07-14 06:24:18,-2.46,86.06,OK,Plant B,piece,participant
SEN6670,2025-04-12 04:47:03,-1.01,98.18,WARN,Plant B,however,many
SEN9247,2025-04-11 05:56:23,16.85,24.68,WARN,Plant A,government,gas
SEN8403,2025-08-26 09:46:15,11.56,86.89,WARN,Plant A,similar,arrive
SEN7355,2025-07-23 17:33:01,,46.71,WARN,Plant A,add,once
SEN5563,2024-12-08 15:28:04,36.05,30.19,ERROR,Plant A,radio,lot
SEN7840,2025-06-09 18:15:51,44.13,11.33,ERROR,Plant B,movement,smile
SEN4307,2025-03-12 04:26:12,39.01,42.56,WARN,Plant C,event,experience
SEN8007,2025-09-06 10:36:51,13.51,41.67,ERROR,Plant B,everyone,simply
SEN5120,2025-10-04 21:32:33,30.12,20.49,OK,Plant B,American,weight
SEN5665,2025-08-15 02:04:09,11.96,40.48,ERROR,Plant C,push,forward
SEN5610,2025-05-04 15:44:36,29.38,76.95,ERROR,Plant A,money,picture
SEN9338,2025-06-16 18:26:19,2.32,94.51,OK,Plant C,adult,letter
SEN4122,2025-04-25 02:49:28,1.44,31.54,ERROR,Warehouse 1,source,follow
SEN8746,2025-07-05 03:58:52,9.46,69.02,OK,Warehouse 1,hundred,watch
SEN3471,2025-03-29 23:02:10,41.27,,OK,Plant C,or,in
SEN5026,2025-04-15 13:59:41,36.09,,OK,Warehouse 1,not,central
SEN6352,2025-10-15 13:14:36,34.12,14.41,ERROR,Warehouse 1,represent,lawyer
SEN7251,2024-12-28 02:38:58,-3.78,83.98,OK,Plant C,air,yeah
SEN4889,2024-12-14 18:13:46,39.41,28.29,WARN,Plant A,full,modern
SEN3592,2025-06-27 16:32:47,3.61,48.5,WARN,Warehouse 1,chance,tell
SEN1077,2024-12-11 12:46:03,44.02,93.07,WARN,Warehouse 1,brother,commercial
SEN7151,2025-10-02 16:43:01,28.97,67.39,WARN,Plant B,major,them
SEN1563,2025-04-05 14:11:57,14.11,33.77,OK,Plant C,nothing,major
SEN5215,2025-07-19 19:32:55,2.41,,ERROR,Plant C,skin,series
SEN2076,2025-01-18 05:45:01,46.37,67.26,OK,Plant A,hair,southern
SEN5915,2025-06-18 13:17:31,17.78,70.62,OK,Plant B,those,play
SEN5210,2024-12-25 18:31:08,-0.31,,WARN,Warehouse 1,heavy,popular
SEN4219,2025-08-06 19:43:21,-9.36,33.29,OK,Plant A,become,attack
SEN4661,2025-03-11 12:14:44,41.95,91.01,OK,Warehouse 1,power,station
SEN9296,2025-06-15 06:44:45,9.26,50.28,WARN,Warehouse 1,name,environment
SEN8165,2025-03-14 01:35:35,49.31,35.19,WARN,Plant A,teacher,have
SEN9788,2025-01-08 05:33:02,,73.25,OK,Warehouse 1,four,part
SEN1386,2025-05-11 15:11:11,17.43,54.07,ERROR,Warehouse 1,house,become
SEN4057,2025-06-23 11:37:52,-6.95,78.65,OK,Warehouse 1,our,few
SEN7715,2025-01-13 11:32:04,48.17,70.81,ERROR,Plant A,agency,just
SEN9420,2025-08-01 22:52:21,27.9,19.38,WARN,Plant C,street,safe
SEN8735,2024-12-10 15:47:56,5.77,22.55,OK,Plant B,Republican,station
SEN3772,2025-05-31 18:05:16,38.87,28.35,WARN,Plant B,major,son
SEN1233,2025-08-01 21:15:13,,85.74,OK,Warehouse 1,figure,huge
SEN3944,2024-11-23 06:26:45,13.67,25.83,OK,Plant A,stand,south
SEN8864,2025-03-04 01:07:44,39.44,92.91,WARN,Warehouse 1,skin,sell
SEN7409,2025-08-25 09:34:13,9.78,,OK,Plant C,house,such
SEN4050,2025-09-13 14:25:02,21.9,87.86,OK,Warehouse 1,dog,build
SEN3090,2024-11-19 04:03:41,36.82,,ERROR,Plant A,environment,study
SEN9613,2025-07-25 18:08:23,41.93,76.9,OK,Plant C,attack,television
SEN6919,2025-04-03 10:46:29,12.91,16.19,OK,Plant B,training,manager
SEN6241,2025-04-13 14:18:55,34.11,26.32,WARN,Warehouse 1,continue,style
SEN4728,2025-07-06 02:21:43,47.65,25.81,WARN,Warehouse 1,gas,traditional
SEN2085,2025-01-20 17:46:11,30.0,59.28,OK,Plant C,white,play
SEN7846,2025-08-02 07:21:31,15.32,80.95,ERROR,Warehouse 1,baby,apply
SEN4234,2024-12-04 21:55:26,,21.31,WARN,Plant C,feel,prevent
SEN6882,2024-10-27 09:39:37,18.87,53.39,WARN,Plant C,detail,sit
SEN6479,2025-06-16 19:02:41,42.07,93.71,OK,Plant B,scene,financial
SEN6845,2025-04-24 12:01:26,18.75,58.42,OK,Plant B,government,assume
SEN4197,2025-03-03 21:51:14,19.75,39.06,ERROR,Plant A,blue,ever
SEN4506,2024-12-27 02:59:59,36.65,82.25,OK,Plant A,traditional,especially
SEN8080,2025-02-17 08:39:14,18.93,88.55,ERROR,Plant C,election,baby
SEN2438,2024-12-21 10:40:25,,26.28,WARN,Plant B,deal,food
SEN6951,2025-03-21 12:11:38,-7.13,23.47,ERROR,Plant C,rest,when
SEN5779,2025-02-12 11:40:36,-1.06,72.06,WARN,Warehouse 1,provide,benefit
SEN9496,2025-07-06 03:33:44,38.94,70.84,ERROR,Warehouse 1,see,they
SEN7787,2025-04-13 12:45:38,31.24,20.26,ERROR,Warehouse 1,new,her
SEN3332,2025-07-21 01:02:58,45.55,90.99,OK,Plant A,item,over
SEN6383,2025-10-19 04:19:38,,46.32,OK,Plant A,collection,exactly
SEN1338,2025-09-02 23:24:58,11.64,48.82,ERROR,Plant A,look,help
SEN6095,2025-06-03 22:57:43,48.39,86.55,ERROR,Warehouse 1,become,few
SEN6012,2024-11-06 09:50:46,9.66,64.52,ERROR,Plant A,natural,degree
SEN8423,2025-09-20 14:32:30,8.6,34.38,ERROR,Plant B,effort,keep
SEN2907,2025-01-12 09:06:57,9.91,45.32,WARN,Warehouse 1,thus,go
SEN3169,2025-01-11 23:54:48,33.8,31.76,WARN,Warehouse 1,yes,own
SEN2972,2024-11-02 07:59:45,7.36,35.49,WARN,Plant B,interest,traditional
SEN1387,2025-05-17 21:19:58,24.05,39.81,OK,Warehouse 1,gas,stop
SEN4729,2024-11-27 18:06:31,-2.03,35.36,WARN,Plant A,head,tend
SEN7957,2025-09-17 20:03:30,16.15,18.8,ERROR,Plant A,treat,loss
SEN9250,2025-06-05 22:14:02,1.61,21.07,OK,Plant A,item,share
SEN4180,2025-04-08 16:57:01,-3.54,68.26,OK,Plant C,hope,test
SEN5681,2024-12-03 06:22:08,8.46,31.0,WARN,Plant C,detail,event
SEN3983,2025-09-03 18:21:17,45.89,40.73,OK,Warehouse 1,successful,assume
SEN8844,2025-01-21 04:32:25,19.77,74.85,OK,Warehouse 1,list,budget
SEN6238,2025-09-20 11:07:40,45.34,39.08,WARN,Plant B,participant,none
SEN5364,2025-03-04 13:30:17,38.47,79.03,ERROR,Warehouse 1,reach,thank
SEN7011,2025-09-08 04:38:27,,65.85,OK,Plant C,model,government
SEN3111,2024-11-16 16:01:15,47.89,23.98,OK,Plant A,view,live
SEN8775,2025-08-24 13:06:07,,92.98,OK,Plant A,down,know
SEN8522,2024-12-11 21:33:59,-1.79,,ERROR,Warehouse 1,last,democratic
SEN1503,2025-01-10 16:14:24,-4.98,52.37,ERROR,Plant A,board,house
SEN8417,2025-06-06 00:19:33,27.65,28.29,WARN,Warehouse 1,kitchen,affect
SEN7113,2025-09-02 21:23:46,-4.14,32.01,OK,Plant A,next,deep
SEN1357,2025-07-07 07:38:01,35.51,38.88,ERROR,Plant C,room,design
SEN9456,2025-01-10 13:09:55,3.33,69.72,OK,Warehouse 1,lose,operation
SEN2889,2025-05-03 21:47:40,9.11,22.81,OK,Plant A,involve,bank
SEN3010,2025-07-19 09:34:37,47.44,48.63,ERROR,Warehouse 1,watch,away
SEN8213,2025-08-07 00:32:37,49.03,,OK,Plant C,increase,last
SEN1774,2024-12-09 20:23:36,28.51,,ERROR,Warehouse 1,truth,build
SEN8169,2025-03-26 15:44:58,24.82,67.57,OK,Plant A,provide,clearly
SEN5304,2025-02-23 08:59:24,-8.32,81.19,OK,Plant C,allow,defense
SEN6066,2024-12-24 05:23:20,0.46,50.67,ERROR,Plant B,allow,range
SEN8484,2025-08-09 10:14:05,33.77,68.93,ERROR,Plant A,white,but
SEN7463,2024-12-14 08:59:14,27.71,38.6,WARN,Plant B,step,want
SEN3585,2025-04-29 17:58:52,26.13,65.47,OK,Plant B,bill,either
SEN5570,2025-01-06 21:21:26,24.36,28.89,ERROR,Plant B,difference,meeting
SEN6863,2025-02-05 13:33:12,44.81,76.2,OK,Warehouse 1,summer,season
SEN1573,2024-11-06 14:39:07,42.58,23.81,ERROR,Plant A,check,break
SEN8716,2025-03-10 05:41:45,0.44,71.6,OK,Warehouse 1,expert,teacher
SEN7943,2025-09-26 03:06:46,-5.81,15.01,OK,Warehouse 1,first,interest
SEN9261,2025-05-31 16:55:56,27.6,73.13,OK,Warehouse 1,may,reveal
SEN4247,2024-12-28 06:14:32,2.94,25.42,ERROR,Plant B,yeah,blood
SEN6096,2025-05-07 15:59:36,8.95,65.6,OK,Plant B,a,safe
SEN7596,2025-02-16 13:38:23,20.32,20.56,WARN,Plant B,mind,live
SEN4646,2025-06-29 07:29:25,3.37,,ERROR,Plant A,collection,long
SEN9676,2025-06-22 04:04:55,42.16,91.19,WARN,Plant C,conference,clear
SEN2129,2025-09-15 16:35:57,39.2,66.38,OK,Plant A,case,PM
SEN2742,2025-04-02 13:12:18,16.51,69.01,WARN,Plant C,avoid,people
SEN5294,2025-10-10 12:25:35,-2.67,24.65,OK,Plant A,sign,few
SEN3555,2025-02-23 05:48:37,,95.18,WARN,Plant C,way,here
SEN8924,2025-02-17 05:11:25,28.01,48.11,WARN,Plant B,cold,there
SEN9619,2025-07-03 15:32:04,18.4,78.53,ERROR,Plant B,expert,participant
SEN9891,2025-01-20 04:21:39,11.28,14.38,OK,Plant A,spring,attack
SEN5064,2024-11-15 01:21:56,14.21,66.0,OK,Warehouse 1,cost,hot
SEN9359,2025-04-25 13:03:16,1.29,17.32,OK,Warehouse 1,family,require
SEN8349,2024-10-30 10:39:42,21.61,57.96,ERROR,Plant B,but,enough
